Idade;Sexo;Grau_Escolaridade;Salario;Tempo_Emprego;Moradia;Valor_Emprestimo;Proposito;Taxa;Comprometimento_Renda;Score_Credito;Inadimplencias_Anteriores;Credito_Concedido
29.0;feminino;Tecnólogo;120909.0;5;ALUGUEL;4000.0;REFORMA;11.01;0.03;616;Yes;0
31.0;masculino;Mestrado;49067.0;11;HIPOTECA;14000.0;REFORMA;6.03;0.29;656;No;0
27.0;feminino;Mestrado;96251.0;4;ALUGUEL;4000.0;MÉDICO;14.46;0.04;586;No;1
30.0;feminino;Bacharel;49087.0;6;HIPOTECA;3000.0;QUITAÇÃO;11.71;0.06;648;No;0
32.0;feminino;Segundo Grau;129302.0;12;ALUGUEL;4000.0;MÉDICO;13.98;0.03;659;No;0
32.0;masculino;Bacharel;116139.0;6;ALUGUEL;4000.0;QUITAÇÃO;17.93;0.03;622;No;1
28.0;feminino;Tecnólogo;118980.0;6;ALUGUEL;4000.0;EDUCACIONAL;7.51;0.03;622;No;1
28.0;feminino;Tecnólogo;133145.0;7;ALUGUEL;4000.0;QUITAÇÃO;12.18;0.03;601;Yes;0
32.0;masculino;Mestrado;138691.0;7;ALUGUEL;4000.0;EDUCACIONAL;12.69;0.03;686;No;0
28.0;masculino;Mestrado;151351.0;4;ALUGUEL;4000.0;QUITAÇÃO;13.35;0.03;674;No;0
28.0;masculino;Mestrado;162896.0;6;ALUGUEL;4000.0;PROJETO;12.42;0.02;684;No;0
27.0;feminino;Tecnólogo;166681.0;5;ALUGUEL;4000.0;QUITAÇÃO;11.71;0.02;657;No;1
29.0;feminino;Tecnólogo;49195.0;6;HIPOTECA;10625.0;EDUCACIONAL;6.62;0.22;552;Yes;0
30.0;masculino;Tecnólogo;41766.0;9;HIPOTECA;12000.0;PESSOAL;11.01;0.29;670;No;1
28.0;masculino;Tecnólogo;26043.0;10;ALUGUEL;4200.0;PESSOAL;15.21;0.16;654;No;1
31.0;masculino;Segundo Grau;32188.0;9;ALUGUEL;4200.0;PESSOAL;11.01;0.13;599;Yes;0
28.0;masculino;Bacharel;35783.0;7;ALUGUEL;4200.0;MÉDICO;7.51;0.12;649;No;0
31.0;masculino;Mestrado;48983.0;11;PRÓPRIA;2200.0;EDUCACIONAL;11.01;0.04;713;No;0
27.0;masculino;Segundo Grau;25165.0;4;ALUGUEL;4350.0;QUITAÇÃO;16.29;0.17;535;No;1
28.0;masculino;Mestrado;49106.0;5;HIPOTECA;2400.0;PROJETO;13.49;0.05;681;No;0
29.0;masculino;Segundo Grau;84842.0;5;ALUGUEL;4350.0;PESSOAL;11.01;0.05;646;Yes;0
35.0;masculino;Tecnólogo;94453.0;11;ALUGUEL;4350.0;PESSOAL;15.27;0.05;651;No;1
32.0;masculino;Tecnólogo;52041.0;7;ALUGUEL;4375.0;PESSOAL;12.23;0.08;555;Yes;0
27.0;feminino;Mestrado;116216.0;0;ALUGUEL;4375.0;QUITAÇÃO;8.88;0.04;644;Yes;0
35.0;masculino;Segundo Grau;156665.0;15;ALUGUEL;4375.0;PROJETO;11.01;0.03;616;No;0
29.0;feminino;Mestrado;25020.0;8;ALUGUEL;4400.0;MÉDICO;13.92;0.18;665;No;0
31.0;masculino;Tecnólogo;30103.0;5;ALUGUEL;4400.0;PROJETO;15.62;0.15;680;No;1
28.0;feminino;Bacharel;49255.0;6;HIPOTECA;15000.0;REFORMA;5.99;0.3;673;Yes;0
31.0;feminino;Tecnólogo;37086.0;6;ALUGUEL;4400.0;PROJETO;15.62;0.12;702;No;0
30.0;masculino;Bacharel;48977.0;10;HIPOTECA;9600.0;REFORMA;8.49;0.2;668;No;0
29.0;feminino;Tecnólogo;36822.0;6;ALUGUEL;4400.0;MÉDICO;11.49;0.12;651;Yes;0
33.0;masculino;Bacharel;46079.0;12;ALUGUEL;4400.0;PESSOAL;11.71;0.1;657;Yes;0
32.0;feminino;Mestrado;63679.0;12;ALUGUEL;4400.0;PESSOAL;11.01;0.07;709;No;0
29.0;masculino;Bacharel;48910.0;6;HIPOTECA;1400.0;PROJETO;5.99;0.03;666;No;0
30.0;feminino;Bacharel;65866.0;11;ALUGUEL;4425.0;PESSOAL;17.49;0.07;577;Yes;0
28.0;masculino;Tecnólogo;49280.0;5;HIPOTECA;11200.0;REFORMA;5.42;0.23;664;Yes;0
29.0;masculino;Mestrado;48748.0;5;HIPOTECA;5000.0;PROJETO;6.99;0.1;677;Yes;0
32.0;feminino;Segundo Grau;49452.0;11;HIPOTECA;9000.0;EDUCACIONAL;10.59;0.18;650;Yes;0
28.0;masculino;Segundo Grau;49248.0;6;PRÓPRIA;3600.0;EDUCACIONAL;6.99;0.07;680;No;0
29.0;masculino;Bacharel;17061.0;7;ALUGUEL;4475.0;PROJETO;16.89;0.26;694;No;1
28.0;masculino;Tecnólogo;53593.0;4;ALUGUEL;4475.0;EDUCACIONAL;15.27;0.08;683;Yes;0
29.0;feminino;Tecnólogo;14980.0;6;ALUGUEL;4500.0;EDUCACIONAL;15.05;0.3;664;No;1
27.0;masculino;Bacharel;48936.0;2;HIPOTECA;4200.0;REFORMA;5.99;0.09;578;Yes;0
33.0;masculino;Segundo Grau;49092.0;12;HIPOTECA;3200.0;PESSOAL;5.42;0.07;640;No;0
32.0;masculino;Mestrado;41897.0;11;HIPOTECA;7500.0;REFORMA;5.99;0.18;669;No;1
28.0;feminino;Bacharel;49018.0;5;HIPOTECA;5000.0;PROJETO;11.01;0.1;694;No;0
32.0;masculino;Mestrado;48975.0;6;HIPOTECA;16000.0;QUITAÇÃO;5.99;0.33;672;Yes;0
33.0;feminino;Segundo Grau;48996.0;12;HIPOTECA;6000.0;PESSOAL;12.68;0.12;577;Yes;0
28.0;masculino;Tecnólogo;48999.0;2;HIPOTECA;10000.0;MÉDICO;7.29;0.2;628;Yes;0
34.0;masculino;Bacharel;24402.0;13;ALUGUEL;4500.0;PESSOAL;10.59;0.18;686;No;1
34.0;feminino;Tecnólogo;48518.0;11;PRÓPRIA;2000.0;EDUCACIONAL;10.74;0.04;637;No;0
35.0;masculino;Bacharel;49071.0;9;PRÓPRIA;8000.0;PROJETO;7.66;0.16;681;Yes;0
34.0;feminino;Bacharel;48835.0;11;HIPOTECA;6000.0;PROJETO;7.29;0.12;693;No;0
27.0;masculino;Tecnólogo;49273.0;4;HIPOTECA;4000.0;QUITAÇÃO;5.79;0.08;532;Yes;0
32.0;masculino;Tecnólogo;33194.0;9;ALUGUEL;4500.0;EDUCACIONAL;13.11;0.14;630;Yes;0
29.0;masculino;Mestrado;35403.0;8;ALUGUEL;4500.0;PESSOAL;7.88;0.13;682;No;0
28.0;masculino;Bacharel;36353.0;6;ALUGUEL;4500.0;EDUCACIONAL;14.11;0.12;590;No;0
27.0;feminino;Segundo Grau;36874.0;3;ALUGUEL;4500.0;MÉDICO;14.65;0.12;689;No;0
30.0;feminino;Mestrado;37403.0;8;ALUGUEL;4500.0;EDUCACIONAL;13.92;0.12;672;Yes;0
35.0;feminino;Mestrado;37623.0;15;ALUGUEL;4500.0;MÉDICO;13.22;0.12;655;No;0
34.0;feminino;Tecnólogo;39266.0;13;ALUGUEL;4500.0;MÉDICO;6.62;0.11;587;Yes;0
31.0;feminino;Bacharel;39666.0;4;ALUGUEL;4500.0;REFORMA;11.14;0.11;654;No;1
28.0;feminino;Tecnólogo;40230.0;5;ALUGUEL;4500.0;MÉDICO;7.14;0.11;681;No;0
34.0;masculino;Tecnólogo;40466.0;8;ALUGUEL;4500.0;QUITAÇÃO;11.01;0.11;603;Yes;0
27.0;masculino;Bacharel;43179.0;4;ALUGUEL;4500.0;PROJETO;7.66;0.1;710;Yes;0
30.0;masculino;Bacharel;44583.0;8;ALUGUEL;4500.0;QUITAÇÃO;13.49;0.1;639;Yes;0
31.0;masculino;Mestrado;43767.0;7;ALUGUEL;4500.0;EDUCACIONAL;9.99;0.1;682;No;0
27.0;feminino;Tecnólogo;44011.0;2;ALUGUEL;4500.0;PROJETO;7.49;0.1;487;Yes;0
28.0;feminino;Tecnólogo;45730.0;7;ALUGUEL;4500.0;PROJETO;11.11;0.1;660;Yes;0
31.0;masculino;Segundo Grau;49056.0;8;HIPOTECA;11000.0;REFORMA;9.99;0.22;609;No;0
28.0;feminino;Tecnólogo;41647.0;6;HIPOTECA;3700.0;REFORMA;6.91;0.09;641;No;1
32.0;masculino;Segundo Grau;47706.0;10;ALUGUEL;4500.0;MÉDICO;9.91;0.09;565;Yes;0
35.0;masculino;Tecnólogo;47925.0;10;ALUGUEL;4500.0;QUITAÇÃO;6.62;0.09;668;No;0
28.0;feminino;Segundo Grau;48650.0;5;ALUGUEL;4500.0;PROJETO;10.25;0.09;616;No;0
30.0;feminino;Bacharel;49212.0;5;ALUGUEL;4500.0;PROJETO;14.26;0.09;688;No;0
33.0;masculino;Segundo Grau;48926.0;14;PRÓPRIA;14000.0;MÉDICO;6.91;0.29;625;No;0
29.0;feminino;Segundo Grau;50825.0;8;ALUGUEL;4500.0;EDUCACIONAL;11.01;0.09;543;Yes;0
29.0;feminino;Segundo Grau;48721.0;3;PRÓPRIA;5000.0;MÉDICO;5.42;0.1;595;Yes;0
28.0;masculino;Tecnólogo;41785.0;3;HIPOTECA;2500.0;REFORMA;12.23;0.06;628;No;1
28.0;masculino;Bacharel;48126.0;4;ALUGUEL;4500.0;EDUCACIONAL;13.49;0.09;640;No;1
31.0;feminino;Mestrado;57216.0;9;ALUGUEL;4500.0;QUITAÇÃO;11.03;0.08;717;Yes;0
33.0;masculino;Mestrado;57994.0;11;ALUGUEL;4500.0;PESSOAL;15.58;0.08;643;Yes;0
31.0;feminino;Segundo Grau;58002.0;9;ALUGUEL;4500.0;MÉDICO;10.36;0.08;571;No;0
28.0;feminino;Tecnólogo;58666.0;5;ALUGUEL;4500.0;PESSOAL;11.71;0.08;663;No;0
28.0;feminino;Segundo Grau;41407.0;3;HIPOTECA;3500.0;MÉDICO;15.58;0.08;686;No;1
27.0;feminino;Mestrado;52918.0;6;ALUGUEL;4500.0;QUITAÇÃO;16.07;0.09;693;No;1
31.0;feminino;Segundo Grau;61173.0;4;ALUGUEL;4500.0;PESSOAL;9.99;0.07;661;Yes;0
30.0;masculino;Bacharel;60713.0;5;ALUGUEL;4500.0;PROJETO;13.11;0.07;545;Yes;0
34.0;masculino;Tecnólogo;54305.0;14;ALUGUEL;4500.0;EDUCACIONAL;16.02;0.08;660;No;1
34.0;feminino;Bacharel;55083.0;10;ALUGUEL;4500.0;PESSOAL;16.95;0.08;704;No;1
30.0;masculino;Bacharel;62659.0;7;ALUGUEL;4500.0;REFORMA;6.39;0.07;653;No;0
29.0;feminino;Mestrado;63555.0;8;ALUGUEL;4500.0;PESSOAL;9.91;0.07;609;Yes;0
27.0;feminino;Tecnólogo;49211.0;2;HIPOTECA;8000.0;REFORMA;14.72;0.16;655;No;0
29.0;masculino;Tecnólogo;49234.0;7;HIPOTECA;25000.0;PESSOAL;11.86;0.51;650;Yes;0
28.0;feminino;Mestrado;59960.0;10;ALUGUEL;4500.0;REFORMA;14.27;0.08;509;No;1
29.0;feminino;Mestrado;60403.0;7;ALUGUEL;4500.0;REFORMA;12.61;0.07;684;No;1
27.0;feminino;Tecnólogo;70350.0;2;ALUGUEL;4500.0;EDUCACIONAL;14.72;0.06;654;Yes;0
27.0;feminino;Segundo Grau;73040.0;2;ALUGUEL;4500.0;QUITAÇÃO;12.69;0.06;689;Yes;0
29.0;feminino;Tecnólogo;49256.0;8;HIPOTECA;4000.0;QUITAÇÃO;14.35;0.08;620;No;0
28.0;feminino;Mestrado;66011.0;7;ALUGUEL;4500.0;EDUCACIONAL;11.01;0.07;734;No;1
27.0;masculino;Mestrado;72982.0;5;ALUGUEL;4500.0;PROJETO;14.22;0.06;630;Yes;0
30.0;masculino;Segundo Grau;74841.0;9;ALUGUEL;4500.0;PESSOAL;18.39;0.06;607;No;0
29.0;masculino;Mestrado;85048.0;7;ALUGUEL;4500.0;PROJETO;6.62;0.05;704;Yes;0
29.0;feminino;Bacharel;84653.0;4;ALUGUEL;4500.0;PESSOAL;5.42;0.05;641;Yes;0
29.0;masculino;Tecnólogo;89986.0;1;ALUGUEL;4500.0;REFORMA;13.61;0.05;683;Yes;0
29.0;masculino;Bacharel;110836.0;6;ALUGUEL;4500.0;MÉDICO;10.65;0.04;621;No;0
33.0;feminino;Tecnólogo;48953.0;9;HIPOTECA;5000.0;EDUCACIONAL;7.51;0.1;684;No;0
27.0;masculino;Tecnólogo;48930.0;4;HIPOTECA;13000.0;PROJETO;7.88;0.27;558;Yes;0
31.0;masculino;Bacharel;21336.0;6;ALUGUEL;4575.0;PROJETO;11.48;0.21;688;No;1
29.0;feminino;Bacharel;49135.0;9;HIPOTECA;6400.0;PESSOAL;7.51;0.13;676;No;0
27.0;masculino;Mestrado;42182.0;7;ALUGUEL;4600.0;PESSOAL;11.01;0.11;707;No;0
34.0;masculino;Tecnólogo;49198.0;11;PRÓPRIA;8000.0;MÉDICO;11.36;0.16;654;Yes;0
28.0;feminino;Segundo Grau;58488.0;2;ALUGUEL;4600.0;PROJETO;11.86;0.08;676;Yes;0
30.0;masculino;Segundo Grau;60935.0;9;ALUGUEL;4600.0;PROJETO;11.49;0.08;551;Yes;0
27.0;feminino;Mestrado;70200.0;4;ALUGUEL;4600.0;EDUCACIONAL;13.99;0.07;673;Yes;0
34.0;masculino;Mestrado;49139.0;11;PRÓPRIA;4200.0;MÉDICO;6.76;0.09;461;Yes;0
28.0;feminino;Tecnólogo;72690.0;6;ALUGUEL;4600.0;QUITAÇÃO;7.88;0.06;634;Yes;0
32.0;feminino;Segundo Grau;180869.0;10;ALUGUEL;4600.0;MÉDICO;9.62;0.03;661;No;0
32.0;feminino;Bacharel;45606.0;9;ALUGUEL;4650.0;REFORMA;13.49;0.1;585;No;1
32.0;feminino;Mestrado;61169.0;8;ALUGUEL;4675.0;PROJETO;10.0;0.08;591;Yes;0
33.0;feminino;Bacharel;79003.0;11;ALUGUEL;4700.0;EDUCACIONAL;9.45;0.06;580;No;0
33.0;feminino;Bacharel;48697.0;12;HIPOTECA;12000.0;PESSOAL;11.01;0.25;689;No;0
33.0;masculino;Tecnólogo;104232.0;9;ALUGUEL;4700.0;QUITAÇÃO;9.63;0.05;672;No;0
31.0;masculino;Bacharel;49172.0;9;PRÓPRIA;15000.0;MÉDICO;15.31;0.31;637;No;0
27.0;masculino;Mestrado;18009.0;5;ALUGUEL;4750.0;REFORMA;10.0;0.26;646;No;1
31.0;feminino;Mestrado;18533.0;6;ALUGUEL;4750.0;REFORMA;14.59;0.26;677;No;1
35.0;feminino;Doutorado;21310.0;15;ALUGUEL;4750.0;MÉDICO;9.32;0.22;591;No;1
34.0;masculino;Tecnólogo;24188.0;13;ALUGUEL;4750.0;QUITAÇÃO;11.83;0.2;693;No;1
32.0;masculino;Bacharel;25049.0;11;ALUGUEL;4750.0;QUITAÇÃO;10.37;0.19;693;Yes;0
28.0;masculino;Bacharel;34223.0;7;ALUGUEL;4750.0;PESSOAL;13.57;0.14;676;Yes;0
27.0;feminino;Tecnólogo;49406.0;4;PRÓPRIA;5000.0;PESSOAL;8.59;0.1;604;Yes;0
30.0;feminino;Mestrado;38184.0;5;ALUGUEL;4750.0;MÉDICO;14.84;0.12;592;No;1
34.0;masculino;Bacharel;48744.0;12;ALUGUEL;4750.0;QUITAÇÃO;9.25;0.1;719;No;0
31.0;masculino;Bacharel;73049.0;9;ALUGUEL;4750.0;PESSOAL;5.99;0.07;642;No;0
30.0;feminino;Segundo Grau;73003.0;6;ALUGUEL;4750.0;QUITAÇÃO;9.99;0.07;632;Yes;0
33.0;feminino;Mestrado;17797.0;8;ALUGUEL;4800.0;EDUCACIONAL;6.76;0.27;681;No;1
28.0;masculino;Segundo Grau;17927.0;6;ALUGUEL;4800.0;PROJETO;14.65;0.27;649;No;1
35.0;masculino;Segundo Grau;18536.0;8;ALUGUEL;4800.0;PROJETO;10.62;0.26;617;No;1
29.0;feminino;Bacharel;49047.0;6;HIPOTECA;1400.0;EDUCACIONAL;14.26;0.03;612;Yes;0
30.0;masculino;Bacharel;41780.0;8;HIPOTECA;6000.0;PROJETO;14.96;0.14;642;No;1
28.0;masculino;Segundo Grau;19363.0;5;ALUGUEL;4800.0;MÉDICO;10.99;0.25;631;No;1
28.0;feminino;Mestrado;23841.0;5;ALUGUEL;4800.0;PROJETO;11.01;0.2;577;No;1
28.0;feminino;Segundo Grau;24554.0;3;ALUGUEL;4800.0;MÉDICO;11.01;0.2;628;No;0
29.0;feminino;Tecnólogo;49014.0;5;HIPOTECA;8000.0;EDUCACIONAL;8.59;0.16;642;Yes;0
27.0;feminino;Bacharel;25553.0;4;ALUGUEL;4800.0;QUITAÇÃO;11.01;0.19;682;Yes;0
27.0;feminino;Tecnólogo;48898.0;9;HIPOTECA;3500.0;EDUCACIONAL;9.63;0.07;707;Yes;0
31.0;feminino;Tecnólogo;27284.0;11;ALUGUEL;4800.0;EDUCACIONAL;10.65;0.18;692;Yes;0
33.0;masculino;Tecnólogo;48793.0;10;HIPOTECA;7200.0;PESSOAL;9.32;0.15;657;Yes;0
29.0;masculino;Segundo Grau;49305.0;5;HIPOTECA;6600.0;MÉDICO;8.0;0.13;641;No;0
28.0;feminino;Doutorado;48938.0;7;HIPOTECA;10000.0;PESSOAL;9.32;0.2;723;No;0
33.0;feminino;Tecnólogo;41991.0;8;HIPOTECA;6000.0;REFORMA;14.11;0.14;678;No;1
28.0;masculino;Tecnólogo;28748.0;4;ALUGUEL;4800.0;QUITAÇÃO;10.38;0.17;659;Yes;0
33.0;masculino;Segundo Grau;48816.0;9;HIPOTECA;6000.0;PESSOAL;12.21;0.12;644;Yes;0
33.0;feminino;Mestrado;49062.0;11;HIPOTECA;9000.0;EDUCACIONAL;13.16;0.18;681;Yes;0
31.0;masculino;Segundo Grau;31313.0;10;ALUGUEL;4800.0;MÉDICO;11.54;0.15;543;Yes;0
27.0;feminino;Segundo Grau;33790.0;4;ALUGUEL;4800.0;MÉDICO;7.14;0.14;605;Yes;0
27.0;masculino;Segundo Grau;48931.0;4;OUTROS;1200.0;MÉDICO;11.01;0.02;658;No;0
33.0;masculino;Bacharel;34356.0;7;ALUGUEL;4800.0;PROJETO;9.63;0.14;545;Yes;0
28.0;masculino;Bacharel;49136.0;3;HIPOTECA;10000.0;QUITAÇÃO;11.26;0.2;619;Yes;0
29.0;masculino;Tecnólogo;48516.0;6;OUTROS;10000.0;MÉDICO;8.0;0.21;669;Yes;0
28.0;feminino;Tecnólogo;35926.0;8;ALUGUEL;4800.0;PROJETO;15.23;0.13;601;Yes;0
31.0;masculino;Bacharel;36961.0;12;ALUGUEL;4800.0;MÉDICO;12.42;0.13;650;Yes;0
31.0;feminino;Mestrado;37108.0;8;ALUGUEL;4800.0;PESSOAL;14.84;0.13;657;No;1
28.0;masculino;Bacharel;36988.0;4;ALUGUEL;4800.0;EDUCACIONAL;13.47;0.13;687;Yes;0
30.0;masculino;Bacharel;37988.0;8;ALUGUEL;4800.0;MÉDICO;13.43;0.13;618;Yes;0
35.0;feminino;Tecnólogo;49135.0;11;HIPOTECA;7200.0;MÉDICO;10.71;0.15;630;Yes;0
31.0;masculino;Mestrado;48797.0;10;HIPOTECA;12650.0;MÉDICO;11.34;0.26;693;No;0
29.0;feminino;Bacharel;41305.0;6;ALUGUEL;4800.0;EDUCACIONAL;5.79;0.12;664;Yes;0
28.0;feminino;Mestrado;41678.0;2;ALUGUEL;4800.0;MÉDICO;7.14;0.12;705;Yes;0
28.0;masculino;Segundo Grau;41578.0;6;ALUGUEL;4800.0;PROJETO;11.49;0.12;624;No;0
32.0;feminino;Segundo Grau;36022.0;10;ALUGUEL;4800.0;PESSOAL;16.29;0.13;644;No;1
33.0;masculino;Segundo Grau;48930.0;11;HIPOTECA;16750.0;PROJETO;9.88;0.34;534;Yes;0
28.0;feminino;Bacharel;43089.0;6;ALUGUEL;4800.0;MÉDICO;13.49;0.11;623;Yes;0
27.0;masculino;Bacharel;43219.0;6;ALUGUEL;4800.0;MÉDICO;9.99;0.11;625;No;0
28.0;feminino;Bacharel;49400.0;4;HIPOTECA;1900.0;EDUCACIONAL;5.99;0.04;624;Yes;0
27.0;masculino;Bacharel;48819.0;1;HIPOTECA;5600.0;REFORMA;11.01;0.11;553;Yes;0
28.0;feminino;Bacharel;44665.0;8;ALUGUEL;4800.0;MÉDICO;12.61;0.11;547;No;0
28.0;feminino;Segundo Grau;42206.0;1;HIPOTECA;6125.0;MÉDICO;16.89;0.15;651;No;1
32.0;feminino;Mestrado;44379.0;10;ALUGUEL;4800.0;EDUCACIONAL;14.11;0.11;680;Yes;0
32.0;masculino;Bacharel;39761.0;8;ALUGUEL;4800.0;REFORMA;9.99;0.12;507;No;1
35.0;masculino;Tecnólogo;40637.0;17;ALUGUEL;4800.0;REFORMA;13.23;0.12;711;No;1
27.0;feminino;Tecnólogo;49165.0;4;ALUGUEL;4800.0;QUITAÇÃO;11.01;0.1;635;Yes;0
27.0;masculino;Segundo Grau;48903.0;5;ALUGUEL;4800.0;QUITAÇÃO;11.71;0.1;590;Yes;0
30.0;masculino;Segundo Grau;48865.0;4;ALUGUEL;4800.0;EDUCACIONAL;12.68;0.1;665;Yes;0
28.0;feminino;Tecnólogo;49723.0;4;HIPOTECA;12000.0;PROJETO;12.23;0.24;670;Yes;0
28.0;feminino;Mestrado;51439.0;1;ALUGUEL;4800.0;MÉDICO;12.42;0.09;656;Yes;0
27.0;masculino;Bacharel;53663.0;7;ALUGUEL;4800.0;PROJETO;7.51;0.09;660;No;0
28.0;masculino;Segundo Grau;46480.0;7;ALUGUEL;4800.0;QUITAÇÃO;9.63;0.1;649;No;1
29.0;feminino;Mestrado;49533.0;6;HIPOTECA;6000.0;EDUCACIONAL;8.38;0.12;682;No;0
27.0;masculino;Bacharel;49696.0;8;HIPOTECA;3000.0;QUITAÇÃO;7.29;0.06;645;No;0
27.0;feminino;Segundo Grau;50025.0;4;HIPOTECA;20400.0;EDUCACIONAL;11.01;0.41;600;No;0
32.0;masculino;Tecnólogo;50007.0;8;HIPOTECA;10000.0;REFORMA;9.63;0.2;640;Yes;0
31.0;feminino;Tecnólogo;49801.0;9;HIPOTECA;6400.0;REFORMA;8.49;0.13;614;Yes;0
33.0;feminino;Tecnólogo;55051.0;10;ALUGUEL;4800.0;QUITAÇÃO;10.59;0.09;654;Yes;0
29.0;masculino;Bacharel;49847.0;8;HIPOTECA;8000.0;PESSOAL;14.91;0.16;628;Yes;0
27.0;masculino;Bacharel;49807.0;5;HIPOTECA;8000.0;REFORMA;12.69;0.16;549;Yes;0
30.0;masculino;Bacharel;54918.0;8;ALUGUEL;4800.0;MÉDICO;10.37;0.09;661;Yes;0
28.0;masculino;Mestrado;50062.0;5;HIPOTECA;6700.0;EDUCACIONAL;6.99;0.13;653;Yes;0
27.0;feminino;Tecnólogo;50342.0;8;HIPOTECA;6000.0;EDUCACIONAL;11.49;0.12;628;Yes;0
33.0;masculino;Segundo Grau;50064.0;11;HIPOTECA;15000.0;QUITAÇÃO;7.51;0.3;607;No;0
29.0;feminino;Mestrado;50154.0;7;HIPOTECA;3200.0;REFORMA;14.22;0.06;605;Yes;0
28.0;feminino;Bacharel;49869.0;8;HIPOTECA;5000.0;QUITAÇÃO;6.76;0.1;647;Yes;0
29.0;masculino;Mestrado;50107.0;7;HIPOTECA;2000.0;REFORMA;7.74;0.04;607;No;0
30.0;masculino;Segundo Grau;59584.0;12;ALUGUEL;4800.0;EDUCACIONAL;13.79;0.08;670;No;0
27.0;masculino;Bacharel;60018.0;3;ALUGUEL;4800.0;QUITAÇÃO;14.65;0.08;676;Yes;0
34.0;masculino;Bacharel;60933.0;10;ALUGUEL;4800.0;EDUCACIONAL;11.01;0.08;675;Yes;0
28.0;masculino;Tecnólogo;60856.0;1;ALUGUEL;4800.0;PESSOAL;10.37;0.08;647;Yes;0
30.0;feminino;Segundo Grau;62112.0;7;ALUGUEL;4800.0;MÉDICO;12.69;0.08;551;No;0
29.0;feminino;Bacharel;43073.0;9;HIPOTECA;6250.0;QUITAÇÃO;15.95;0.15;698;No;1
31.0;masculino;Segundo Grau;65810.0;6;ALUGUEL;4800.0;MÉDICO;12.99;0.07;596;Yes;0
30.0;feminino;Bacharel;66074.0;7;ALUGUEL;4800.0;PROJETO;13.23;0.07;611;Yes;0
30.0;feminino;Tecnólogo;66872.0;7;ALUGUEL;4800.0;MÉDICO;6.03;0.07;669;Yes;0
28.0;feminino;Segundo Grau;60365.0;5;ALUGUEL;4800.0;QUITAÇÃO;15.99;0.08;599;No;1
30.0;masculino;Bacharel;68161.0;10;ALUGUEL;4800.0;REFORMA;13.92;0.07;667;Yes;0
29.0;masculino;Tecnólogo;68362.0;5;ALUGUEL;4800.0;PESSOAL;6.39;0.07;646;Yes;0
28.0;feminino;Bacharel;69841.0;6;ALUGUEL;4800.0;REFORMA;11.99;0.07;715;No;0
27.0;feminino;Tecnólogo;73314.0;5;ALUGUEL;4800.0;PESSOAL;13.35;0.07;685;Yes;0
30.0;masculino;Bacharel;74324.0;9;ALUGUEL;4800.0;MÉDICO;14.79;0.06;567;Yes;0
28.0;masculino;Segundo Grau;68082.0;5;ALUGUEL;4800.0;QUITAÇÃO;16.45;0.07;683;No;1
34.0;feminino;Segundo Grau;69255.0;12;ALUGUEL;4800.0;QUITAÇÃO;11.01;0.07;653;No;1
31.0;feminino;Bacharel;70812.0;9;ALUGUEL;4800.0;PESSOAL;15.58;0.07;660;No;1
29.0;masculino;Bacharel;50483.0;9;PRÓPRIA;5000.0;MÉDICO;11.99;0.1;702;Yes;0
29.0;feminino;Bacharel;78863.0;7;ALUGUEL;4800.0;EDUCACIONAL;11.01;0.06;703;No;0
33.0;feminino;Segundo Grau;50385.0;10;HIPOTECA;9000.0;MÉDICO;11.01;0.18;643;Yes;0
29.0;masculino;Tecnólogo;71321.0;6;ALUGUEL;4800.0;QUITAÇÃO;11.49;0.07;562;No;1
33.0;masculino;Mestrado;80078.0;7;ALUGUEL;4800.0;REFORMA;13.57;0.06;654;Yes;0
28.0;masculino;Doutorado;81049.0;3;ALUGUEL;4800.0;PESSOAL;10.36;0.06;698;No;0
27.0;masculino;Bacharel;42594.0;7;HIPOTECA;6000.0;MÉDICO;16.69;0.14;524;No;1
29.0;feminino;Bacharel;50216.0;8;HIPOTECA;6000.0;PROJETO;5.79;0.12;595;Yes;0
27.0;feminino;Bacharel;82221.0;4;ALUGUEL;4800.0;MÉDICO;12.21;0.06;649;Yes;0
29.0;masculino;Bacharel;83596.0;9;ALUGUEL;4800.0;MÉDICO;11.11;0.06;615;Yes;0
30.0;masculino;Bacharel;50505.0;7;HIPOTECA;10000.0;REFORMA;12.73;0.2;647;No;0
34.0;feminino;Bacharel;93206.0;12;ALUGUEL;4800.0;PROJETO;7.14;0.05;638;No;0
35.0;masculino;Segundo Grau;97180.0;13;ALUGUEL;4800.0;QUITAÇÃO;7.49;0.05;691;Yes;0
34.0;feminino;Segundo Grau;117168.0;10;ALUGUEL;4800.0;QUITAÇÃO;5.42;0.04;659;Yes;0
27.0;masculino;Tecnólogo;50164.0;3;HIPOTECA;10000.0;PESSOAL;8.59;0.2;614;No;0
28.0;masculino;Bacharel;142639.0;7;ALUGUEL;4800.0;QUITAÇÃO;8.9;0.03;679;No;0
30.0;masculino;Segundo Grau;144921.0;7;ALUGUEL;4800.0;REFORMA;7.4;0.03;637;Yes;0
29.0;masculino;Bacharel;360790.0;7;ALUGUEL;4800.0;PESSOAL;10.99;0.01;650;Yes;0
32.0;feminino;Tecnólogo;50028.0;8;HIPOTECA;8000.0;PESSOAL;15.05;0.16;553;Yes;0
